content,label
chất_lượng sản_phẩm tuyệt_vời,1
vừa in vải thích lắm gương hơi bẩn,1
ưng đag đợt sale,1
đồ hợp giá tiền,1
chất_lượng tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời đẹp xuất_sắc,1
vải ổn,1
tội gia_hàng hơi,0
sản_phẩm hình_như liên_kết sữa mornaga logo sữa song_song calbee,0
chất_lượng sản_phẩm tuyệt_vời tiền đóng_gói sản_phẩm đẹp chắc_chắn,1
chất_lượng sản_phẩm tuyệt_vời váy đẹp giá chất cát mịn đẹp chất chắc k có giá,1
áo đẹp fom rộng,1
sục đúng hình_đăng chất_lượng da đểu tồi,0
iu quas,1
nc vs giá tiền ưng yên_tâm mua mn,1
đóng_gói cẩn_thận lắm nha,1
ưng,1
chuẩn_hình chất_lượng hàng tâm,1
nhân_viên lóng_ngóng chờ,0
ưng chất,1
camera điện_thoại nét tầm ảnh kém,0
,1
shop phục_vụ tốt giao hàng nhanh rẻ đẹp,1
áo vừa mặc thử bật cúc,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sơ_sài,1
chất_lượng sản_phẩm tuyệt_vời,1
đợi hơi sốt_ruột hàng phụ hóng,1
áo_khoác vải đẹp lắm giao hàng nhanh,1
,1
tiền,1
xinh,1
shop đóng_gói sp đẹp chuyên_nghiệp,1
chất_dạ nhẹ mịn sờ siêu_sướng,1
đóng_gói gọn chắc_chắn,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
hơi thất_vọng,0
áo mỏng chữ nhòe,0
đường bug sữa đóng_gói sản_phẩm tạm,0
shop tư_vấn nhiệt_tình áo_chất đẹp,1
tuyệt lắm lắm,1
vải hơi mỏng tí_chất mát_giá hạt dẻ,1
áo_hình cân_nhắc kĩ mua,0
sp chuẩn_hình vải hơi mỏng chút,1
tiền,1
hàng đẹp mong_đợi chủ_shop nhiệt_tình,1
giao đúng mẫu vải đẹp,1
ưng ý,1
đẹp rẻ,1
sp tốt_đẹp ưng tiền,1
from rộng đẹp,1
phục_vụ tận_tình,1
ao gianh be_hoi to me va thi_ok đóng_gói sản_phẩm đẹp chắc_chắn,1
chất_lượng sản_phẩm tuyệt_vời hài_lòng,1
chất_lượng sản_phẩm tuyệt_vời mẫu vải mỏng,1
ưng,1
chất_lượng sản_phẩm tạm đóng_gói sản_phẩm tạm,1
,1
đúng hình_áo cũ_kỹ dơ mặc lấn náo_ma lông xù xì,0
áo đẹp lắm ôm_dáng mua ak,1
tiền giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời,1
balo xinh chắc_chắn,1
chất,1
ưng nha,1
hàng đẹp,1
sản_phẩm đẹp_hình nhân_viên nhiệt_tình ủng_hộ shop,1
áo hơi nhỏ rộng hình,0
giá chất_lượng hợp_lý,1
shop,1
chất_liệu nóng,0
mk đk hàng đẹp lắm shop,1
hang thi tam_ok nhung day deo bi,1
áo vệt dơ nhỏ,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh chủ_shop tư_vấn tận tìh dễ_thương,1
ưng nha shop,1
đóng_gói sản_phẩm đẹp chắc_chắn nắp nhôm chắc_chắn hề rơi_vãi mua hài_lòng,1
rẻ đẹp,1
sản_phẩm son_tràn miệng vỏ tạm chấp_nhận chất son_ổn,1
sách bọc đẹp,1
hàng đẹp tội kim bơm,1
shop dễ_thương nha vải mịn mát cực,1
,1
thích lắm,1
vừa rẻ vừa đẹp,1
giog hinh,0
mua hàng shop hài_lòng ủng_hộ shop lâu_dài,1
hai long_lăm,0
hàng rẽ đẹp đồng_tiền,1
giao hang nhanh sp tốt,1
cảm_ơn shop,1
áo ảnh nón rộng đường cắt,0
giao hàng nhanh,1
chất_lượng sản_phẩm tuyệt_vời săn đc balo deal k đẹp trời shop,1
quạt dễ_thương lắm đẹp,1
mua miếng dán miếng nứt cạnh gốc,0
bé thích,1
hài_lòng chất_lượng sản_phẩm giao hàng shop,1
tiền,1
hàng nhái,0
hang bi_loi quan_bi rach,0
thất_vọng màu sp,0
rât tốt,1
sp đẹp giao hàng hơi chậm,1
,1
mua nhea,0
mong hàng hàng thất_vọng,0
ảnh váy_xẻ hai,0
shop giao hàng siêu nhanh,1
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt đóng_gói sản_phẩm đẹp chắc_chắn,1
quần đẹp giá rẻ,1
áo đẹp,1
chất_lượng sản_phẩm tuyệt_vời,1
đc đồ,1
mua sale giống_hệt gói mua tuticare,1
đóng_gói sản_phẩm đẹp,1
,1
shop phục_vụ nhiệt_tình,1
giao sai hàng,0
chất_lượng sản_phẩm tuyệt_vời vải ổn kiểu đẹp form nhỏ eo_cm kg mặc đẹp hình,1
chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh tiền ủng_hộ mua hàng shop,1
shop phục_vụ tốt,1
hàng hãng giá tốt,1
ủng_hộ tiếp_nha,1
tiền giao hàng hơi chậm,1
,1
áo tốt hình,1
vải đẹp shop phục_vụ tốt,1
giày đẹp lắm đơn đấy shop,1
,1
đóng_gói sản_phẩm đẹp chắc_chắn,1
quần chất tốt giá hợp_lý,1
giao sai màu,0
mặc thoải_mái,1
hài_lòng nha,1
đóng_gói cẩn_thận nè mua chai date check_mã vạch hàng yên_tâm,1
áo ưng lắm nạ_shop nhiệt_tình_nà ncl_thích lắm í,1
chất_lượng xấu,0
tôn_dáng,1
ví hình_nha,1
mặc rộng shop nhiệt_tình tặng móc khóa giao hàng nhanh,1
minh quần_ngắn giao quần,0
vải mềm mặt xứng,1
chất_lượng tốt nhg dây kéo hơi mỏng_manh,1
chất_lượng sản_phẩm kém,0
đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh tiền toàn pampers,1
kg size xl rộng size_l vừa vặn,1
cảm quà shop,1
quần đẹp,1
,1
áo màu hình đặt ngày_trước giao,1
ngon lắm date đóng_gói cẩn_thận chả,1
form chuẩn lắm lun tiền,1
đóng_gói sản_phẩm chắc_chắn áo hơi mỏng,1
quần đẹp lắm,1
shop phục_vụ kém,0
shop phục_vụ tốt rep nhanh tư_vấn cực_kì chu_đáo,1
tiền,1
hàng đẹp,1
đóng_gói tạm chất_lượng sản_phẩm tuyệt_vời,1
hjx đồ_thích lắm mặc vừa áo_quần vừa,0
shop phục_vụ tốt,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn se ung_hộ sop dai_dai,1
quần rộng_rãi vải đẹp_hợp giá tiền,1
đóng_gói sản_phẩm tạm giao hàng nhanh,1
giao hơi chậm chất_lượng oki,1
giày đẹp,1
đổi gói hàng thay bọc ni lông tốt,1
đóng_gói sản_phẩm đẹp chắc_chắn giao hàng nhanh_shop phục_vụ tốt màn váng,1
áo lót mỏng phẳng_lì mặc vô mặc áo thể_thao chất_ren mịn đẹp,1
chất_lượng tốt,1
va gửi sai mẩu na,0
,1
giao hàng cũ_xước tùm_lum mà_còn kêu hàng gửi ảnh kêu căn_cứ,0
đèn hỏng pin thiết_kế ngược,0
ủng_hộ shop,1
áo may_dám mặc làm_ăn uy_tín_chúc shop măck đc kg tui tặng uổng tiền mua,0
đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng,1
áo đẹp mỏng,1
đề_cao_cấp chất_lượng ko_gia,0
chất vải thích,1
ưng ý,0
chất_lượng dơ quần_lem màu,0
dáng áo k hình,0
rẻ,1
viền áo may gấp vắt sô thân,0
nhỏ mỏng,0
sản_phẩm giống hình giao hàng nhanh,1
hàng đẹp hình_shop phục_vụ tận_tình,1
shop,1
đóng_gói sản_phẩm tạm shop phục_vụ tốt chất_lượng sản_phẩm tạm,1
đợi kết_quả,1
tiền,0
chất_lượng giá tiền,1
shop giao hàng date hài_lòng,1
chất_lượng kém hàng kh,0
chất ổn,1
chất_lượng sản_phẩm tạm vải dày kg mịn lắm rộng kg tốn mớ tiền bóp áo hơi buồn,0
giày đẹp đóng_gói tốt,1
uy_tín_đơn hàng giao hàng nhanh,1
tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,1
shop phục_vụ tốt,1
chat luong sp tot nhung moi toi_la c cung_mot size nen_hoi buon,1
tiền,0
mui thom de,1
giao,0
phân_vân màu mãi đen,1
thất_vọng,0
nơ đằng_hơi kéo chất_lượng vs giá tiền,1
giỏ đựng quần_áo,0
chất_lượng sản_phẩm tuyệt_vời sẵn phấm đẹp hình,1
thích đấy,1
chất_lượng sp tốt,1
chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh,1
shopee đồ đẹp giá tốt,1
giao hàng nhanh chất_lượng sp đẹp vải nhăn mát_ko mỏng hài_lòng,1
đầu hóa đơn gtgt shoppe mua gian_hàng hãng,0
giao hàng nhanh,1
chất vải đẹp mát_hợp túi_tiền,1
giày đẹp mong_đợi,1
shop phục_vụ tốt,1
chất_lượng sản_phẩm tuyệt_vời,1
áo cực_kì đúng đẹp vải tốt,1
quần_hình quần tất_hở bàn bàn chaab,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói chắc_chắn giao hàng nhanh âm_thanh,1
,1
mua mặc đỡ cữ tốt,1
chất_lượng sản_phẩm tuyệt_vời,1
mặc vừa vặn,1
ủng_hộ shop,1
size xl kg mặc hơi chật,0
chất_lượng sản_phẩm tốt,1
ngon lắm mua hổn hộ shop tiếp,1
hoa_văn xinh_vãi cảm_giác ko_già tí,1
chất_lượng sản_phẩm tuyệt_vời,1
vải mềm_thích lắm shop sp đẹp k chê đc,1
giao hàng nhanh tiền ưng vải áo,1
su đúc cotton giao hàng_su đúc hơi hài_lòng,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn tiền giao hàng nhanh,1
shop phục_vụ tốt chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh tiền,1
,1
hàng đẹp giao hàng,1
hàng đẹp_nha chất_lượng sản_phẩm tuyệt_vời,1
cải bị rách,0
mua d,1
đẹp lắm,1
,0
hàng đẹp shop phục_vụ tốt giao hàng nhanh,1
giao hàng nhanh vải mịn mát mặc đẹp lắm,1
quality clothes,1
chất_lượng sản_phẩm tuyệt_vời,1
y_hình thích,1
giao hàng chậm chất_lượng sản_phẩm tốt,1
chất_lượng sản_phẩm tuyệt_vời tiền,1
,0
chất_lượng màu_sắc ổn ảnh hài_lòng,1
chất áo đẹp rẻ giá tiền,1
thích sp,0
chất_lượng sản_phẩm tuyệt_vời,1
giày tốt đóng_gói sp chắc_chắn,1
áo đẹp giá tiền,1
chất_lượng sản_phẩm tot nhung_hoi mong,1
đóng_gói sản_phẩm dc đẹp sp vừa vặn giá tiền,1
đóng_gói sản_phẩm đẹp chắc_chắn,1
gọi là thun_tăm đúng len_tăm,0
chắc_chắn dám mua,0
túi đẹp màu chất_lượng tốt,1
nơ xấu vải tưa,0
mua ưng í,1
đẹp bền,1
thoi gian giao hang rat nhanh,1
size xxl đắt mỏng size l,0
vải hơi mỏng form đẹp,1
chất_lượng sản_phẩm tuyệt_vời hàng tốt gọng dẻo,1
chỗ xước,0
,1
túi mỏng dễ rách hẳn hàng mua thất_vọng,0
chất vải đẹpp,1
lỡ mua chắc_k dám bé,0
chất dày dặn,1
giao hàng nhanh,1
áo màu trắng vết bẩn giăt sạch,0
đồng_tiền giao hàng nhanh chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn mãi ủng_hộ shop,1
chim ưng vừa rẻ vừa chất_lượng,1
giao hàng nhanh đóng_gói sản_phẩm chắc_chắn hàng y_hình thử,1
chất_lượng sản_phẩm tuyệt_vời tiền,1
set,1
wa tệ,0
shop ban hang cu ban hang da sai roi,0
,1
hàng tặng quà chúc vui,1
chất_lượng sản_phẩm tuyệt_vời vải ổn,1
áo y_hình chất_lượng tốt kg vừa,1
màu hình_ảnh,0
tiền,1
shoppee bảo_đảm hàng như_vầy,0
,1
combo c màu dễ mặc,1
dt dep xai dc mau_mau khong_dung ban gja mat nhan_vien noi chuyen thi_khong co_dj hoc,0
đóng_gói sản_phẩm chắc_chắn shop phục_vụ tốt_chất áo mỏng hơi nóng,1
áo trẻ_em mặc vừa,0
chất vải đẹp đung_mẫu,1
giày đẹp,1
bàn,1
giao hàng nhanh ch ch chất_lượng nhg rẻ,1
hàng rộng_rãi mặc dễ_thương giá tiền,1
mỏng hình,0
tiền,1
đẹp tiền mua,1
áo mềm mát_dáng ôm gọn ngực thích nha,1
mặc siêu_siêu thích,1
tiền,1
shop phục_vụ tốt giao hàng nhanh tặng miếng,1
mua size l phòng_trừ bụng to,1
bù shop nhiệt_tình chu_đáo,1
chất_lượng sản_phẩm kém shop làm_ăn uy_tín gửi hàng đúng hình,0
mua shop đầu nhầm màu cam đất ib_shop đổi thành màu vàng,1
vải tốt_hình lựa nhỏ size trc quần_k che đc mặc ngược_lại sexy,1
kém chất luọng,0
váy đẹp,1
minh nhan_duoc hang roi chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn màu hơi đậm,1
hộp gửi siêu_kewt,1
hang rat dep nha shop,1
chất vải tốt,1
đẹp i_hình,1
shop phục_vụ tốt đồng_tiền,1
,1
,0
cvay đẹp,1
ưng áo đẹp,1
chất_lượng sản_phẩm tuyệt_vời ủng_hộ shop,1
chất_lượng sản_phẩm tốt,1
nhưg áo khoát bn giao mih dính,0
đẹp shop,1
hàng ưng lắm nha mng mua shop tốt,1
chất vải đẹp shop bây_be,1
chất_lượng sản_phẩm tuyệt_vời tiền shop phục_vụ tốt đóng_gói sản_phẩm chắc_chắn,1
shop sp xếp xó,0
giao hàng đúng hẹn,1
giao hàng nhanh chủ_shop dễ_thương nhiệt_tình,1
hàng tốt,1
váy caro đẹp,1
hàng đúng giá tiền,1
áo ngắn nhỏ m kg mặc đồ,0
giao hàng nhanh_gói cẩn_thận,1
chất lg tốt,1
,1
tiền,1
sp đẹp chất_lượng,1
k nha mn áo đẹp lắm,1
mua khô gà tốt lắm,1
vải nóng,0
sách chuẩn,1
cảm_ơn,1
chất vải_hợp giá tiền,0
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tuyệt_vời,1
yên_tâm order,1
,0
đóng_gói sản_phẩm đẹp chắc_chắn,1
chất_lượng sản_phẩm kém,0
shop phản_hồi nhanh tư_vấn nhiệt_tình hàng vừa vặn form đúng size,1
dây đai rụng lả_tả rụng,0
vải dày đẹp,1
đen giao xanh,0
ủng_hộ mẹ bầu mua mặc thoải_mái,1
đẹp chân rẻ,1
hương thơm dễ_chịu,1
mong_đợi,0
áo đẹp chất áo đẹp đóng_gói sản_phẩm đẹp chắc_chắn,1
đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
vải quần_đẹp mát kg mặc vừa mua hộp_nua,1
đóng_gói sản_phẩm đẹp chắcchắnáo xanhgiaonhầm màukhông_hình,0
son chuẩn auth màu đẹp,1
giao áo,0
,1
hài_lòng,1
sách đẹp màu tặng kèm đẹp,1
mua mẫu mặc vừa tốt,1
mong_đợi,1
vải xấu lưới lòi mặc đc phảu cắt,0
chất_lượng sản_phẩm tốt giao hàng nhanh,1
túi shop,0
dây dán sơ_sài đoạn gập,0
đầu chải_dưỡng mi ah cạn ah khô cong ah mùi khủng_khiếp,0
chất_lượng sản_phẩm tuyệt_vời,1
chất_lượng sản_phẩm tạm tốt mô_tả đừng mô_tả thái,0
chất vải đc,1
chất_lượng hàng tốt mong_đợi,1
đẹp hơi ngắn chuẩn_phom rộng tóm_lại xứng,1
,1
,1
đẹp hình,0
áo đẹp form chuẩn xinh,1
vay giong hinh giay keo bi_dung kho keo ban lung_ko om_lung chất_lượng sản_phẩm kém,0
quần_hình nè_tội giao hàng hơi th,1
màu đen đen_bộ áo đen quần xám,0
áo size s hơi to kg mặc đẹp,1
y_chang hình,1
mua shop,1
áo đẹp ủng_hộ shop,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1
màu áo đẹp ảnh nha kiểu_dáng đúng shop đăng_lun ưng,1
hàng đẹp,1
shop phục_vụ tốt,1
chất_lượng hàng tốt,1
nhắn_tin phản_ánh shop onl trả_lời,0
làm_ăn shit_ý,0
hàng đẹp lắm shop,1
tóm_lại thank shop,1
,0
chất_lượng sản_phẩm tuyệt_vời,1
hơi mỏng,0
sp y_hình_mẫu chất vải ổn_shop phục_vụ tốt,1
giao hàng nhanh đóng_gói sản_phẩm cẩn_thận,1
chất vải đẹp,1
chất vải ảnh,0
màu hồng,0
áo đẹp nhỏ size mặc,1
,1
khuyến_mại kèm,0
shop phục_vụ tốt chất vải nóng,0
đẹp,1
thất_vọng,0
nhứt_định mua đôi shop,1
tiền,1
tiền,0
áo đẹp,1
chất_lượng sản_phẩm tốt,1
chất_liệu tốt size form nhỏ co_giãn tốt mặc thử bục rồiiiiii,0
nhồi hồi_dáng túi,0
hàng y_ảnh,1
giao hàng nhanh,1
áo đẹp ôm ngực,1
đóng_gói sơ_sài chất_lượng sản_phẩm tuyệt_vời,1
đánh khô môi mùi son_hơi hắc shop độn giá giảm_giá,0
chúc shop đắt hàng,1
chất_lượng sản_phẩm tuyệt_vời,1
áo đẹp chất đẹp hơi móng xíu,1
nilon,0
tốt lắm,1
hàng tốt,1
chất_lượng sp dv,1
đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tốt_shop phục_vụ tốt,1
,1
hàng cứng_cáp hình chụp sản_phẩm,0
hang đẹp tiệt voi,1
hàng shop_nt hỏi ý_kiến yêu shop,1
tiền,1
giao hàng nhanh,1
,1
thơm mềm môi,1
hoàn_đơn hàng_không báo,0
đóng_gói sản_phẩm đẹp chắc_chắn tiền giao hàng nhanh chất_lượng sản_phẩm tuyệt_vời,1
giao hàng nhanh,1
sp tốt chờ tgian máy,1
áo chất oke,1
m kg mặc ống quần_hơi rộng vải đẹp ưng,1
chất_lượng sản_phẩm tuyệt_vời xinh,1
shop giao hàng nhanh,1
quần mỏng_hình,0
thất_vọng,0
áo đẹp đóng_gói chắc_chắn,1
sr shop feedback hơi tơi_tả,1
đóng_gói sản_phẩm đẹp chắc_chắn,1
mua ưng,1
áo đẹp hơi ngắn_hình,1
sp ok mk ưng,1
chần_chừ chất_lượng lo mua mua đi_kẻo đấy,1
ngửi sặc_mùi mấy son_fake chợ,0
hàng y_hìn,1
son môi mịn bám,1
giày đẹp phom rộng khuyên nhỏ size mua đi đc,1
hơi mặn,0
,1
vải dày tốt,1
trung_thực,0
tiếc tiền mua trắng rẻ nửa phí tiền chụp hình tự sướng tốt tripod chân gậy cong_queo yếu,0
chất_lượng sản_phẩm tốt áo hơi mỏng,1
chất cotton tuyệt_vời lên dáng đẹp tuyệt_vời,1
mua,1
đc hàng tốt nhung mong_shop chính_lý nhét_giây giấy méo_mó tí tji tốt,1
đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
chủ cute tư_vấn nhiệt_tình,1
chất_lượng sản_phẩm tuyệt_vời,1
shop phục_vụ kém shop phục_vụ kém tiền,0
vải tạm,1
áo đẹp đúng giá tiền,1
rẻ chất vải đẹp form đẹp m kg mặc hơi rộng tốt,1
vải mịn,1
chất_lượng sản_phẩm kém miếng mút áo móp méo_tròn cố_gắng chỉnh_nếp,0
đóng_gói sản_phẩm đẹp chắc_chắn,1
hihi mih mặc size s vừa kg m bớp hẵn phân_oaka,1
lam on_dong goi dang hoang mot_ti gi_ma cai_hop cung_k co_duoc dang hoang_sp thi tốt,1
chất_lượng sản_phẩm tuyệt_vời,1
,1
tiền,1
chất dày dặn đẹp,1
áo đẹp tuyệt_luông,1
áo sơ_mi nữ rấtđẹp quần_jean nam chất_lượng sản_phẩm tuyệt_vời,1
quần đẹp,1
áo nhũ đẹp hình_shop chụp,1
hàng chất_lượng hài_lòng,1
giao hàng nhanh chất vải giá tiền,1
đóng_gói sp rách_lộ,1
váy mỏng mát_ôm dễ_chịu,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt,1
dễ_thương nhỏ gon đổi màu đẹp,1
shop,1
tuyệt_vời,1
mk hài_lòng nha,1
shop phục_vụ tốt tiền kèm quà tặng,1
mặc đẹp y_hình hàng hơi bẩn,1
dáng áo đẹp lắm tay_áo hơi cộc,1
bài_học rút rẻ đẹp_nha mấy mấy má,0
áo đẹp giá mềm,1
kb chống dính đc k nhg hàng xinh,1
shop,1
hàng suốt vl v,1
shop giao hàng nhanh lắm,1
ủng_hộ shop tiếp,1
đúng chuẩn_phông giấy hài_lòng mặc_dù mỏng sh miêu_tả rõ_ràng,1
shop phục_vụ tốt,1
áo dày đẹp,1
son xinh_shop gói hàng cẩn_thận,1
áo đẹp thích,1
hàng giao_hơi chậm đẹp,1
giao hàng chậm trể,0
vải y như_vậy nè,0
giày đẹp ghê_ây ưng chúc_shop làm_ăn phát_đạt,1
from hơi nhỏ chất_lượng sản_phẩm tạm giao hàng nhanh,1
áo chất oke form kg,1
giày đẹp,1
vải mỏng màu đẹp y_hình,1
hộp đẹp sản_phẩm chất_lượng,1
hàng bình_thường,1
mua chợ đắt,1
giá tiền mong_đợi,1
